Content,label
bThanks for the note and congratulations  Sorry we didnt get a chance to ntalk before you left  But Im still here give me a call when you get a nchance  1586n Forwarded by Steven J KeanHOUEES on 08172000 0756 nAM nnnRobert BryngelsonAZURIXn08162000 1205 PMnTo Kevin KuykendallHOUECTECT Jeffery AderHOUECTECT Ozzie nPaganHOUECTECT Donald M ECT Origination BlackHOUECTECT John nAllarioHOUECTECT Eva PaoHOUECTECT Brian ORourkeHOUECTECT Steven nJ KeanHOUEESEES Laura LuceHOUECTECT Todd BusbyNAEnronEnron Dax nSandersHOUAZURIXAZURIX Abrar SaitHOUAZURIXAZURIX Vinio nFlorisHOUAZURIXAZURIX Harold G BuchananHOUEESEES Beverly nAdenHOUEESEES Leticia G SmithHOUAZURIXAZURIXncc  nSubject Gooooooooooood ByennI just wanted to send you a quick note to let you know that Im outta herennToday is my last day in the office here at Azurix and in the coming months nI will start in a new position as SVP in the LNG development group at El Paso nEnergy  This happened very quickly and I wanted to make sure that I let neveryone know before I leftnnI dont have any contact information yet for my new job but if you want to nreach me you can do so at RobBrnglsnaolcom or at 7136647478nnI enjoyed working with all of you during the past five years at Enron  nAzurix and I wish you all of the bestnnTake carennRob BryngelsonnnPS  There is a happy hour tonight at Scudeiros on Dallas Street just west nof the Met Garage beginning around 500  If you can make it please comen,3
bfyin Forwarded by Steven J KeanNAEnron on 08212000 n0753 AM nnnJoseph P Hirln08162000 0539 PMnTo Steven J KeanNAEnronEnronncc  nnSubject Response to voice mailnnStevennThanks for your voice mail the other day  Your memo certainly helped in nbetter understanding the situation  Locally we have not seen any additional narticles on CA or on dereg but will let you know if we do I will also take nonboard your other comments  I speak with Mark tomorrow to go over Nicks nreviewnnthanksnnJoen,3
bNot yet  May not be until sept 5 as ken is on vacation  but there is a nchance that ken will try to reach him in the meantime  Ill let you know nwhen I hearnnn   ntntntFrom  Chris Long                           08212000 0322 PMntnnSent by Amy FabiannTo Steven J KeanNAEnronEnronncc  nnSubject CFTC call to GrammnnSteve  Missed you in LA last week  Thanks for working with Ken on the CFTC ntalking points  Do you know if the call between Ken and Sen Gramm occured nand if there was any follow up needednnThanks  Chris n,3
bCongratulationsn Forwarded by Steven J KeanNAEnron on 08282000 n1149 AM n Office of the ChairmannFrom Office of the Chairman on 08282000 1019 AMnTo All Enron Worldwidencc  nSubject EES Organizational AnnouncementnnEnron Energy Services has created explosive growth in the retail energy nbusiness  To advance EESx01 leadership position and to rapidly expand the nreach of its energy management services the company is forming four new nbusiness groups and promoting several key individualsnnEES continues to see an everincreasing demand for energy management services nin North America with interest coming from a growing number of customer nclasses  EES North America headed by Marty Sunde President and CEO has nbeen established to bring outsourcing commodity and midmarket solutions to nindustrial and commercial customers in North America  Harold Buchanan and nJeremy Blachman have been named coChief Operating Officers of the groupnnEES Europe is responsible for energy outsourcing across Europe as well as nrapidly growing midmarket business Enron Direct Enron Directo and heavy nindustrial business ETOL  Matthew Scrimshaw President and CEO will lead nthis groupnnAs EES and Enronx01s customer base grows world class execution capabilities nand customer relationship management skills are required to maximize value nGlobal Energy Services headed by Dan Leff President and CEO is being nestablished to manage execution delivery operations  maintenance account n customer management and contract value enhancement of Enronx01s asset and nenergy outsourcing activities worldwide  This group will include Enron nFacility Services EFS led by Joe Earle President  CEO and Operational nEnergy Corporation OEC led by Mark Dobler Vice PresidentnnEES continues to see additional opportunities for business that will benefit nfrom the growth of its energy outsourcing business  To manage and develop nthese new business opportunities EES New Business Ventures has been ncreated  Mark Muller President and CEO will lead this groupnnAll four new business leaders will report directly to EESx01 Office of the nChairman Lou Pai who will continue as Chairman and Tom White who will ncontinue as Vice Chairman  In addition Kevin Hughes Vice President and nChief Accounting Officer Vicki Sharp Managing Director and General Counsel nand Beth Tilney Managing Director of Marketing HR and Customer Satisfaction nwill continue to report to the Office of the ChairmannnPlease join us in congratulating these individualsn,3
bgreat news Keep up the good worknnnntStephen D Burnsntt ntt To Steven J KeanNAEnronEnron Richard ShapiroHOUEESEES James D nSteffesHOUEESEESntt cc Joe HillingsCorpEnronENRON Scott BoltonEnron CommunicationsEnron nCommunications Donald LassereEnron CommunicationsEnron Communications Sue nNordNAEnronEnron Cynthia SandherrCorpEnronENRON Chris nLongCorpEnronENRONntt Subject Fiber Optic Public Lands RightofWay StatusnnThe fat lady hasnt quite sung yet but I thought it would be a good idea to ngive you a readout on the current status of the BLMUSFS fiber optic nrightofway issuennIn a nutshell our strategy seems to have worked and weve won all the nconcessions we sought  As youll recall these werenna to get the BLM to withdraw any interim policies the first of which nsplit fiber cables into 144 different ROW certifications and a later version nthat repackaged the issue mandating that ROW certificates be issued each ntime a fiber owner subleases or sells capacity on its line with a nretroactivity clause that added extra stingnb to get the Forest Service to retract its May 2nd memorandum which changed nits fiber optic ROW policy from published fee schedules to individual ncomparable assessments the first such assessment which compared ROW fees nin urban centers in downtown Portland and Seattle to Oregon forest lands nincreased the cost of a segment of our FTV fiber build 150 foldnc to block both agencies from implementing any proposed or final rule in FY n2001 andnd to create an open rule making process that involves all interested nstakeholders including EnronnnThanks to the considerable pressure we orchestrated from Congress and the nAdministration BLM Director Fry and USFS Chief Dombeck have backed away from npoints a and b above and have agreed to points c and d   The language we ninserted in the Interior Appropriations Bill which has been agreed to by the nConferees forces both agencies to revert back to the published fee nschedules prevents them from implementing any new policies in FY 2001 and nforces them to work with industry and to come up with a common policy for nfuture rent determinationnnThe reference in the opening sentence to gravitationallychallenged women is nbecause the issue still hasnt quite closed  The Interior Appropriations nBill may very well be vetoed  But since our issue was settled at the staff nlevel and is now off the table were likely to remain safe from being nreexamined and challenged  In fact any changes would likely only increase nthe strength of our hand some members of our coalition are trying to insert neven more detailed language in the report that prescribes exactly how the nagencies will proceed to determine the new rental fee schedules over the next n18 months  Through outside consultants weve had a series of constructive ndiscussions with the agencies over the past two weeks that have forged nagreements on timing and specific ways forward   Details are forthcoming nbut Enron would be involved closely in the process  The agencies were nclearly surprised by the clout we wielded and are now more than willing to nnegotiatennBut the bottom line again is that we have stopped both agencies from nimplementing their costly interim policies or launching a rule making process neither now which they originally intended to do or in the coming fiscal nyear  And by engaging key Members of Congress and the White House and norganizing and leading the 20member  Fiber Optic Public Land RightofWay nCoalition weve succeeded in branding Enron as a leader in the ncommunications field nnSteven,3
bZausner is kind of a mixed bag  I think hes strong intellectually and has nsome influence but I dont trust him to keep our strategy and contacts nconfidentialn Forwarded by Steven J KeanNAEnron on 09262000 0447 PM nntCynthia Sandherrnt09252000 0316 PMntt ntt To Steven J KeanNAEnronEnron Richard ShapiroHOUEESEES Joe nHartsoeCorpEnronENRON Sarah NovoselCorpEnronENRON Tom nBriggsNAEnronEnron Chris LongCorpEnronENRONntt cc Joe HillingsCorpEnronENRONntt Subject FERC Linda Breathitt Strategy ContactnnToday I spoke with EPSAs outside counsel Andy Zausner about having his nfirms Senior Counsel former Senator Wendell Ford DKy 197498 assist us nwith our FERC Linda Breathitt Strategy  Former Senator Ford knew Lindas nfather well plus has dinner with Linda every several weeks or so  There nprobably isnt anyone in Washington closer to Linda than Wendell as he has nknown her since she was a child  Andy is expecting either Steves or Ricks nphone call to further discuss the Senators involvement  Andy did discuss in ngeneral that he wasnt certain whether his client EPSA would go along with nthe strategy but he thought overall it was a possibility  Andys direct nnumber is 2028282259  I know Andy and Wendell very well and would like to nbe helpful as you wish  However at this point I thought an EPSA board nmember ie Steve or Rick should follow up  thanks,3
bprintn Forwarded by Steven J KeanNAEnron on 10162000 1017 AM nntJeffrey Keelernt10132000 1228 PMntt ntt To Stanley HortonCorpEnronEnron Phil LowryOTSEnronENRON John nShaferOTSEnronEnron Shelley CormanETSEnronENRON David L nJohnsonOTSEnronENRON Louis SoldanoETSEnronENRON Colleen nRakerETSEnronENRON Michael TerrasoOTSEnronENRON Steven J nKeanNAEnronEnron Richard ShapiroNAEnronEnron Joe nHillingsCorpEnronENRON Cynthia SandherrCorpEnronENRON Chris nLongCorpEnronENRON Clayton SeigleHOUECTECTntt cc ntt Subject Pipeline safety legislation  updatennSince the defeat of the Senate pipeline safety legislation earlier this week nin the House we have been working on strategies related to action that could noccur before the end of the congressional session  The following ndevelopments indicate that the legislation is still very much in play but nour primary concerns are making sure efforts going forward remain under ncontrol and preventing the passage of legislation that goes too farnnDevelopmentsnnHouse Republican leadership is not interested in pursuing the legislation any nfurther either through regular procedures or as an attachment to nappropriations omnibus or other mustpass measures   They are somewhat nangry at the industry for not being able to fight off advances made by Reps nDingell and Oberstar who were able to persuade enough Democrats to vote nagainst the Senate bill so that it fell short of the 23 needed for passage nunder suspension of the rulesnnSenate bill sponsorssupporters are extremely angry at House Democrats for nkilling the Senate legislation and at the White HouseDOT for not strongly npromoting the Senate bill which they previously had supported and reigning nin House Democrats   Senator Patty Murray called the White House and nexpressed her concern which prompted a series of meetings between staff for nSenate and House Democrats and the White House to discuss a solution   nnIn these meetings House Democrats have proposed adding several provisions nfrom the DingellOberstar legislation to the Senate bill and moving that npackage on an omnibus or appropriations bill   Sources close to Rep Dingell nindicate that they really do not want any bill at all and are merely keeping nup the pressure in an effort to see if they can get the Senate or industry to naccept tougher provisionsnnSenate Democrats including Murray Bingaman and Breaux are not accepting nany possible amendments to the original Senate bill and are opposed to nchanging the Senate bill at all   However Senator Murray and Republican nSenator Slade Gorton who has a tough election both want to continue to npursue the Senate bill unamended as a rider to an omnibusappropriations nbill    nnThe White House is looking to cover itself from a poor performance in the nHouse and is considering drafting an executive order that could be issued if nno legislation passes at all  It is unclear what could or would be contained nin such an order but the White House is indicating to Senate staff that it nwould be more like the Senate bill than the House bill  We are working with nsources close to the White House to confirm their strategynnStrategy going forwardnnUpon hearing that some industry associations were on Capitol Hill discussing nwhat industry could live with in terms of provisions added to the Senate nbill I insisted along with El Paso and others that we not take such an napproach but rather remain consistent in our approach  we support the nSenate bill and only the Senate bill   It was approved unanimously in the nSenate and by 60 of the House and if anything moves forward on an nomnibusappropriations bill it should be the Senate bill  Consistent with nwhat our Senate friends are doing we should not even recognize the nDingellOberstar legislation as a serious proposal nor start accepting npieces of it as a compromisennWe will be shoring up support for our position of if anything moves forward nit should be the Senate bill only with Senate supporters and leadership in nthe House and Senate  We will also be working to thank the 51 Democrats who nsupported us in the House and make sure they have any cover they need in ncase their vote becomes an issue   In support of Senator Gortons election ntroubles we will be working to try to get media placement of opeds that nsupport the efforts he has waged and make sure the House Democrats shoulder nthe blame for the bills defeat  In particular we are hopeful that Senator nMcCain who has been passionate about this issue will write opeds that can nbe placed to support Gorton and others in tough races who supported the nSenate billnnCongress state of confusion over omnibusappropriations bills and last nminute politics causes the legislative activity to be extremely fluid and nsubject to change rapidly so we will have no real certainty until the nsession is over which now could be as late as October 20  nnI will keep you posted as changes and developments occurnnJeff,3
bPlease call before you leave and please send me your contact information when nyou have it for your new job  thanksnnnnnJane WilsonENRONDEVELOPMENTn05302001 0731 AMnTo Wade ClineENRONDEVELOPMENTENRONDEVELOPMENT Neil nMcGregorENRONDEVELOPMENTENRONDEVELOPMENT Steven J KeanNAEnronEnronncc Richard ShapiroEnron Sue NordEnron Anthony DuennerENRON nCOMMUNICATIONS Rebecca McDonaldEnronEnronXGate Sandip nMalikENRONDEVELOPMENTENRONDEVELOPMENT Bob SpargerCorpEnronEnron nScott GilchristENRONDEVELOPMENTENRONDEVELOPMENT nnSubject NoticennAfter almost 13 years with Enron Ive decided to pursue other opportunities noutside of the company  While the problems in India remain challenging and I nhave enjoyed my tenure here the job Ive been offered is really too good to npass up  Thus please consider this email as formal notice of my intention nto resign from the company effective close of business June 16 2001nn,3
bthanksnnnFrom Sarah Novosel on 05232001 0254 PMnTo Richard ShapiroNAEnronEnron Steven J KeanNAEnronEnron James D nSteffesNAEnronEnronncc Linda RobertsonNAEnronENRON nnSubject Presidential Power QuestionnnI spoke with Donna Bobbish this morning about Steves question  does the nPresident have broader authority to take action during times of crisis  nDonna sent me this quick write up about what she has looked into so far  nBecause these questions go beyond a FERC practitioners expertise we asked nDonna to work with a Constitutional Law expert at VE to determine whether nand under what circumstances the Presidents authority may be extended nbeyond the authorities discussed in the memo  nnWe will let you know what we learn from that further researchnnSarahnnn Forwarded by Sarah NovoselCorpEnron on 05232001 0348 PM nntBobbish Donna J dbobbishvelawcomnt05232001 1216 PMntt ntt To snovoseenroncom snovoseenroncomntt cc ntt Subject Presidential Power QuestionnnnSarah  In response to Steves inquiry I did look into this questionnbriefly when you first gave me the assignment  I read an interesting lawnreview article  on The Imposition of Martial Law in the United States forna discussion of presidential powers  There is no general emergencynauthority granted the President in the US  Constitution  Also thenarticle discussed the famous Truman steel mills case Youngstown Sheet nTube Co v Sawyer 343 US 579 1952 in which the Supreme Court declarednunconstitutional President Trumans seizure of the steel mills during thenKorean War  In that case in light of a threatened nationalwide strike innthe national steel industry President Truman concerned about the nationalndefense issued an Executive Order directing the Secretary of Commerce tontake possession of most of the steel mills and keep them running  ThenSupreme Court said that if the President had authority to take such  annaction he had to derive it either from an act of Congress or thenConstitution itself  Since the Supreme Court could not find any seizurenauthority it invalidated the Presidents action  The Supreme Court alsonrejected the argument that the President had any powers that could benimplied from the aggregate of his powers under the ConstitutionnnBased on the Truman steel mills case I thought it the wiser course ofnaction to look for specific authorities given to the President by statutenwhich might prove usefulnnI could look into this question further if you would like but we would benentering martial lawtype legal territory where the President would benacting outside of specific Constitutional or congressional authority whichnhas been described a zone of twilight and in light of the Truman steelnmills case I dont know how fruitful that might bennPlease let me know if you would like me to do anything more  Thank younDonnan          CONFIDENTIALITY NOTICEnThe information in this email may be confidential andor privileged  Thisnemail is intended to be reviewed by only the individual or organizationnnamed above  If you are not the intended recipient or an authorizednrepresentative of the intended recipient you are hereby notified that anynreview dissemination or copying of this email and its attachments if anynor the information contained herein is prohibited  If you have receivednthis email in error please immediately notify the sender by return emailnand delete this email from your system  Thank Younnn,3
bLooks good to me  Im glad you had the chance to work with LindannnnnJeannie MandelkerECTn05232001 0331 PMnTo Karen DenneCorpEnronENRON Linda RobertsonNAEnronENRON Steven J nKeanNAEnronEnronncc  nnSubject eBiz article on Bush energy plannnLinda thanks for making time for me todaynnThis is the eBiz article wed like to run Friday I need your comments by nnoon tomorrownnYou can email them back or  reach me at 36305 nnThanksnJeanniennnn,3
bThis looks like a runofthemill conference except that the guest list is nfairly senior  Any interest If not let Amy known Forwarded by Steven J KeanNAEnron on 05242001 n0735 AM n   Amy Buehler  EES                05232001 0346 PMnnTo Steven J KeanNAEnronEnronncc Elizabeth TilneyHOUEESEES nnSubject TACT Conference Speaker RequestnnStevennAttached is information about a conference sponsored by the Association of nEnergy Services Professionals International AESP taking place this August  nWe received a request for an EES Executive speaker for the Symposium but nfelt that it would be more appropriate for an Executive from Corporate to nconsider speaking here  There are Executives from companies such as The New nPower Company Cinergy and Entergy committed to speaking at the event  More ninformation can be found in the document belownnPlease let me know if you have questions or commentsnnThank younAmy Buehlern7138537635nnnnn,3
bThank you for the information  Unfortunately we are not interested at this ntimennnnnLorna Clark dlpitsyahoocom on 05162001 085939 PMnTo Steve Kean skeanenroncomncc  nnSubject NASCAR Craftsman Truck Series ProposalnnStevennApproximately 3 weeks ago we sent you a Sponsorship proposal nfor Ware RacingnWe are curious if youve had the time to look our package overnWe have tried unsuccessfully to reach you by phone and understand nthat you are very busynIf you have time would you please contact us reguarding this matternYou can reach us by phone or fax at 905 6801568 or on the net atndlpitsyahoocomnWe look forward to hearing from younnThankyounDaveLorna ClarknAllied Motorsports representing WARE RacingnnnDo You YahoonYahoo Auctions  buy the things you want at great pricesnhttpauctionsyahoocomnnn,3
bfyi  further distribute this message as you see fitn Forwarded by Steven J KeanNAEnron on 05162001 n0137 PM nnnKaren Dennen05152001 0907 PMnTo Steven J KeanNAEnronEnronncc Vance MeyerNAEnronENRON nnSubject Jeff on CNNnnfyin Forwarded by Karen DenneCorpEnron on 05152001 n0854 PM nnnVance Meyern05152001 0647 PMnTo Sherri SeraCorpEnronENRON Joannie WilliamsonCorpEnronENRONncc Karen DenneCorpEnronENRON Mark PalmerCorpEnronENRON Meredith nPhilippCorpEnronENRON Ann M SchmidtCorpEnronENRON nnSubject Jeff on CNNnnnHere are the scheduled times for Jeffs The Players segment on Business nUnusual the taping he did for Arthur AndersonnnVancennCNNnSunday May 20thn530 Centralnam and pmnnCNNfnnMonday 521  Friday 525n700 pm  1030 pm CentralnnCNN internationalnEuropenSaturday 519 1130 CETnSunday 520 1930 CETnnAsianSaturday 519 1030 HKnSunday 520 1630 HKnnLatin AmericanSaturday 519 930 BAnSunday 520 1030 BAnnn,3
bIm enviousnSee you when you get backnnnFrom Rebecca McDonaldENRONenronXgate on 05152001 0821 AMnTo Steven J KeanNAEnronEnronncc  nnSubject RE KissingernnWere going to be two ships passing here  I leave town on Friday and return nto the office on Wednesday morning  How about I give you a call when I get nback  I am only in a few days and then I am heading to DC for my sons ncollege graduation exercises   I know exactly what you are thinking  nLordy shes oldnnTalk to you then okaynnRebeccann Original MessagenFrom  Kean Steven  nSent Sunday May 13 2001 744 PMnTo McDonald RebeccanSubject Re KissingernnSorry I got overwhelmed by California  I have not talked to Ken yet and nwill be in Japan until Friday  Perhaps we can hook up thennnnFrom Rebecca McDonaldENRONenronXgate on 05112001 0246 PMnTo Steven J KeanNAEnronEnronncc  nnSubject KissingernnStevennWe never closed the loop on Kissinger  If you are around next week why ndont we talk and resolve what we want to do so that I can proceed  Does nthat work for younnRebeccannnnn,3
bLinda  I havent heard of these guys  Do you know themn Forwarded by Steven J KeanNAEnron on 05152001 n0647 PM n   ntEnron Capital  Trade Resources CorpntntFrom  Sherri Sera                           05152001 0419 PMntnnTo Steven J KeanNAEnronEnron Mark PalmerCorpEnronENRONncc  nnSubject HELPnnSteve and Mark a good friend of mine works for Mr Grimes at Stewart  nStevenson  They have been offered this opportunity by the China Assoc for nSocial and Economic Development for a commitment of 74000  Since Mr Lay nhas been a past recipient according to their attached letter they are nwondering if this is legit  Can you provide any insight  Thanks for your nhelp  SRSn Forwarded by Sherri SeraCorpEnron on 05152001 n0412 PM nnnDoyleene Harris dharrissssscom on 05152001 033230 PMnTo sherriseraenroncom sherriseraenroncomncc  nnSubject HELPnnnnnHi Sherri nnWe would be most appreciative if you can help us out on this one nnOur President and CEO Mike Grimes received the letter copy attachedplease nopen from the China Association for Social and Economic Development In nthis letter Mr Wu mentions that Dr Kenneth Lay was a past recipientnnWell you just called  so I wont complete this email nnLove you  nnDoyleene nnnOriginal Message nFrom Judy Johnson nSent Tuesday May 15 2001 258 PM nTo Doyleene Harris nSubject nn nn MAP0000jpg   n  MAP0000jpgnnn,3
bSorry for the delay  I have asked the question and should have an answer in na day or two     dont do anything rash in the meantimennnnnJane M TholtECTn05072001 1215 PMnTo Steven J KeanNAEnronEnronncc  nnSubject Stock OptionsnnHi Steve  I know you are extremely busy  but I was just  wondering if you nfound out about whether the 3 year period apllies to all  options or just the nones in that program  Question 2  does the 3 year time frame apply to only noptions that are vested at the time of departure or does it apply also to noptions which vest over the 3 year time frame  I look forward to hearing nfrom you  Thank younn,3
bThanks for the updatennnFrom John HardyENRONDEVELOPMENT on 05102001 0948 AMnTo Rebecca McDonaldEnronEnronXGatencc Ben GlisanECT Steven J KeanNAEnronEnron Rob WallsENRONenronXgate nnSubject USG overtures on DabholnnRebeccan At a meeting yesterday at OPIC on Trakya another of our problem projects nDabhol was raised  A representative from the White House transition team njoined the conversation  I was asked the terms under which we were prepared nto negotiate and I told them at a minimum upon a commitment by the Indian nauthorities to serious negotiations which would include full compliance with nthe terms of the contracts and progress in the reform of the MSEB  I made nclear that we do not see the Godbole Committee as the basis for such a ndiscussionn I think the USG wants to be on record politically encouraging the Indian nGovt to engage in discussions all parties consider to be meaningful in hopes nof working things out before it is too late even while through OPIC and EXIM nit is supporting the move towards PNT  The administration may be concerned nthat without such a diplomatic overture on its part it could be concluded nthat the USG has politically taken a position on the projectn In Trakya for example the USG has been quite proactive in pressing the nTurkish govt on the payments issue and even in discussing the payment nconcerns with the IMF so that the payments issues for the BOTs two of the nfour in Turkey are US sponsored are taken into account as the IMF program nmoves forwardn So I anticipate that the USG will shortly be meeting with the Indian nambassador here and the US Charge in Delhiwill likely be directed to make the nrounds and meet with senior government officals on the projectn I wanted you to be aware of this also any guidance you can provide would be nhelpful  Thanks John          nn,3
bI have opened a new Lotus file California  working group where I am nkeeping the contact information but I am assuming you have picked everybody nup already  If in doubt check out the file  thanks,3
bI got a voicemail response from Jeff  he is fine with me substituting for nhim on the Japan trip,3
bThanks for handling  Let me know if it begins to interfere unduly with your nnew responsibilitiesnnnnnMark SchroederECTn04122001 0423 AMnTo Mike DahlkeENRONDEVELOPMENTENRONDEVELOPMENTncc Jo Ann HillCorpEnronENRON Steven J KeanNAEnronEnron nnSubject Re Details  follow up back  nnThanks  I am seeing a few things through to conclusion and I expect this nsituation to be one unless Steve prefers to handle it differently  I think nit is a matter of either him or me and I think this is one item I can keep noff of his plate  thanks  mcsnnnnMike DahlkeENRONDEVELOPMENTn11042001 1441nTo Mark SchroederLONECTECTncc  nnSubject Re Details  follow up back  nnMarknnCongratulations on your new assignment  It has been a long time since I have ndealt with Coal but the business desperately needed new ideas and approaches nwhen I knew it  Good lucknnYes I did meet with JoAnn last Friday  As required by the agreement she ngave me I have retained counsel and the proposal is being reviewed by my nattorney  In light of the announced change I am wondering if questions and ncomments should still be addressed to you  Please advisennMike Dnnnnn,3
b Forwarded by Steven J KeanNAEnron on 04102001 n1025 AM nnnRichard Shapiron04102001 1010 AMnTo Steven J KeanNAEnronEnronncc  nnSubject Rick Shapiro Presentation Updatednnn Forwarded by Richard ShapiroNAEnron on 04102001 n1010 AM nnnGinger Dernehln03292001 0445 PMnTo Lauren UrquhartLONECTECTncc Richard ShapiroNAEnronEnron nnSubject Rick Shapiro Presentation UpdatednnLaurennnMr Shapiro has updated his presentation  Can you make sure that this nversion is available to him for Mondays meeting  Also will his npresentation be saved on a computer for his use or does he need to have it on na CDdiskette  nnThanksnnnnnngngrn7138537751nnn,3
bI talked with Ken yesterday  He would like to keep David on until May 15 to nfinish up some things he is working on for Kennnn   ntEnron Capital  Trade Resources CorpntntFrom  Sherri Sera                           04092001 0845 PMntnnTo Steven J KeanNAEnronEnronncc  nnSubject Re organizational announcement  nnJust out of curiosity did this ever get resolved  Apologies if Im being ntoo bold  SRSnnnFrom Steven J Kean on 03142001 0733 AMnTo Sherri SeraCorpEnronENRONncc  nnSubject Re organizational announcement  nnKen was meeting with him the day before yesterday  Im just waiting to hear nbacknnnntSherri Serant03132001 1007 PMntt ntt To Steven J KeanNAEnronEnronntt cc ntt Subject organizational announcementnnJust saw the memo about Sanjay Diomedes and Jim  Guess David Haug is still naround SRSnnnnnnn,3
b Forwarded by Steven J KeanNAEnron on 03292001 0805 AM nntPeter E Weidlernt03262001 0816 AMntt ntt To Steven J KeanNAEnronEnronntt cc ntt Subject Job well donennYour DC team   Hillings and then Briggs were instrumental in pressuring the nBolivian Government to pass new transportation regulations  It looks like nthe regulations are 90  ok  and better than the old ones   your team got nthe right pressure points and applied them wellnnThanksnnPete,3
bfyin Forwarded by Steven J KeanNAEnron on 03262001 1023 AM nntKim FrumkinEESnt03262001 0930 AMntt ntt To Steven J KeanNAEnronEnronntt cc ntt Subject thank younnStevennThank you for participating once again in the video for deal central The nvideos are created housed and maintained in Beth Tilneys areanI mentioned to Beth that Corporate may have an interest in sharingutilizing nthe EES video equipment and expertise Robert Pearson our inhouse film nexpert has a masters in video programming taping etc And the good nnewswithin the next few weeks the editing equipment will be fully up and nrunningnOnce installed and operational all inhouse produced videos will have the nlook and feel of those created by outside vendorsnnPlease feel free to contact Beth ext 35022 if you have an interest in nexploring this conceptnnAnd thank you again for your participationnnBestKim ,3
bThanks  I was glad to do it and would do it again next time my computer nwill worknI benefitted a great deal from what I heard from the group especially nregarding the PRCnnnntRoger Sumlinnt03232001 0934 AMntt ntt To Steven J KeanNAEnronEnronntt cc Gary P SmithOTSEnronENRON Wilson BarbeeHRCorpEnronENRON Brian nSchafferCorpEnronENRON Ann VaughnHRCorpEnronENRON Fran nFaganOTSEnronENRONntt Subject Presentation at ETS HR Employee MeetingnnSteve    nnFYI  we conducted a postevent survey on opinions about the HR employee nmeeting held last month and the HR management team thought you should know nthat participants rated your presentation very highnnWhen asked what should be kept the same next time participants commented as nfollows about your presentationnI think a presentation from Corporate HR is of great valuenKeep the presentations by the officers    to talk about the businessnI liked having other people from ETSEnron there to better understand the nbig picture and where Enron is goingnContinue to bring in invited guests to keep the group apprised of Corporate nactivities I liked the opportunity to hear both Stan and Stevethe field nstaff dont get as many opportunities to hear from corporate managementnVisits by Steve Kean and Stan Horton Their perspectives are very good   nnClearly your participation provided much value to the group and we nappreciate very much your taking the time to come meet with us and share ninformation nnYou should expect that well be asking you to come back againnnRegards  Rogern,3
bThanks  Look forward to seeing you  Sorry I left Jimmy off the note I know nhe must be doing a good jobnnnntJohn AmblerENRONDEVELOPMENTnt03232001 1011 AMnttntt To Steven J KeanNAEnronENRONntt cc Maureen McVickerNAEnronEnronntt Subject RennStevennThanks for sending this note to Wade  Im certain that the NYT story is ninfinitely better because of Wades involvement  It was a team effort but nyou should know that Jimmy Mogal also was very involved  Of course Wade nwants to avoid damaging the company and your note helps to keep him up for nthese riskymust do requests   Along these line  Id like to be able to ngive you a brief update on activities and issues  Ill check with Maureen nabout scheduling 1520 minutesnnJohnnnnFrom Steven J KeanENRON on 03202001 0906 AMnTo Wade ClineENRONDEVELOPMENTENRONDEVELOPMENTncc Johan ZaaymanENRONDEVELOPMENTENRONDEVELOPMENT John nAmblerENRONDEVELOPMENTENRONDEVELOPMENt nnSubject nnI just saw the NYT article  Nice job  Its nicely positioned as an issue nabout Indias resolve to encourage foreign investment and live up to ncontractsnnnnn,3
